time,demand,KW1,KW2,KW3,KW4,KW5,KW6,KW7,KW8,KW9,KW10,KW11,KW12,KW13,KW14,KW15,KW16,KW17,KW18,KW19,KW20,KW21,KW22,KW23,KW24,KW25,KW26,KW27,KW28,KW29,KW30,KW31,KW32,KW33,KW34,KW35,KW36,KW37,KW38,KW39,KW40,KW41,KW42,KW43,KW44,KW45,KW46,KW47,KW48,KW49,KW50,KW51,KW52,KW53,KW54,KW55,KW56,KW57,KW58,KW59,KW60,KW61,KW62,KW63,KW64,KW65,KW66,KW67,KW68,KW69,KW70,KW71,KW72,KW73,KW74,KW75,KW76,KW77,KW78,KW79,KW80,KW81,KW82,KW83,KW84,KW85,KW86,KW87,KW88,KW89,KW90
2012/5/1,126.8859259,16102,11061,9125,1745,6516,2878,5509,2452,240140,13675,10691,11214,8624,4932,5770,153615,7450,6085,4186,4626,3177,63877,15448,23806,4324,2410,2380,57535,13652,10080,8045,4534,110269,2859,34503,1929,34394,10538,3330,2977,56669,5073,1879,27225,2051,29979,15705,13464,10375,10031,5636,5408,115770,2735,2776,62881,3232,2690,31146,2302,1876,23460,9283,2926,2876,2368,1937,28382,2406,21787,8420,2868,24671,2507,38161,4605,4183,1474,2947,2661,2226,69537,2396,40350,14663,24613,20216,24480,20193,13646
2012/5/11,126.9048148,16405,10364,8834,1585,6234,2826,5836,2507,235837,13394,10245,10681,7680,5575,5869,148449,7328,5803,3949,4145,3330,60963,25456,18124,4092,2150,2411,53063,12519,9115,7098,4726,103799,2633,35825,2098,35430,5299,3044,2871,45986,4590,1801,25970,2203,27652,14382,12203,8680,8536,5743,5200,112195,2813,3010,59967,3134,2543,30306,2167,1686,23149,7396,2926,2623,2087,2010,27948,2374,21859,8314,2906,24951,2709,37071,4349,3772,1392,2633,2939,2387,68547,2225,36413,14689,23797,16929,23554,19128,17927
2012/5/21,126.2792593,17211,11742,9480,1924,7557,3251,7032,2861,265017,14594,11236,11133,8302,6476,6689,144415,8260,6190,4525,4503,3930,69605,33853,21262,4568,2320,2955,60798,13703,6969,7555,5811,121484,2772,39408,2131,40737,6014,3304,3861,49708,4787,1995,30579,2183,30813,16223,13353,9721,9490,7030,6048,125043,2821,3530,65996,3501,2751,34304,2387,1922,26024,8358,3309,2851,2289,2550,31536,2629,24043,9181,3305,28404,2636,37828,4787,4040,1417,2858,3321,2773,74370,2452,40353,17071,26678,18734,27761,21411,15261
2012/6/1,121.5692593,16023,11424,8756,1875,7184,3128,6354,2627,236513,13646,10415,10013,7597,5802,5801,125370,7167,5351,4081,4078,3532,64235,32241,21304,4338,2086,2479,54301,12738,8603,7020,5176,104869,2619,33969,1887,39522,5053,2932,3461,42922,3441,1846,26687,1884,25686,15144,12699,8719,9146,6693,5375,126096,2717,3238,57514,3290,2524,29524,2116,1645,22520,5266,3306,3062,2240,2212,28347,2322,21064,9153,3193,26184,2377,32902,4373,3684,1460,2657,3346,2460,66987,2206,46552,15075,23186,15441,23863,18849,13455
2012/6/11,122.2348148,17941,12312,9614,2111,9155,3614,6403,2695,247756,14698,11445,10962,8454,5788,6017,134172,8546,5997,5071,4623,3470,67515,34376,27708,5160,2388,2447,57922,13829,9789,8230,5164,111762,3092,35322,2116,36546,5816,3290,2910,44314,3225,2060,26904,2050,27106,16504,14863,9750,10658,6596,5640,121427,2889,3123,61165,3700,2695,33872,2355,1893,26929,5613,3951,3319,2401,2277,30819,2504,24538,10246,3753,28594,2549,36358,4877,3879,1564,2801,3069,2355,69492,2381,37035,15282,23351,14873,23567,19162,13291
2012/6/21,124.8359259,19187,13150,10853,2056,8206,3515,6555,2935,258189,15065,11622,10916,8823,5618,5761,150485,8975,6625,5082,5029,3724,70169,38095,33245,5660,2503,2643,64417,14433,11098,8883,5303,114470,3224,38073,2262,39498,5722,3117,3107,45821,3504,2059,28385,2253,28716,16745,15004,9906,10449,6679,5718,122019,3011,3110,64020,3775,2827,34088,2549,1900,25205,5555,4110,3339,2476,2274,29767,2564,22433,9899,3614,28023,2651,35290,4947,4247,1555,2823,3129,2287,70043,2372,41510,15812,24716,14974,23897,19879,13956
2012/7/1,133.5414815,20809,15124,12035,1741,7483,2897,7171,3481,268630,15509,11471,10048,8553,5621,6308,147246,8280,6162,4566,4459,3578,67051,34306,42534,5578,2522,2609,63962,14259,11070,8725,5253,113117,3052,38310,2321,37426,5207,3014,2812,42335,2994,1941,27607,2062,26732,18031,15598,10977,11522,7011,6248,126006,2872,3164,62925,3197,2552,30686,2231,1613,22913,4684,3417,3098,2272,2134,28179,2497,21951,11255,4220,29297,2531,34667,5077,4305,1775,2763,3156,2625,73594,2464,41519,16934,25040,18371,24237,21344,15146
2012/7/11,136.887037,23037,18721,14186,1964,8768,3395,8644,4621,271477,16302,12124,12728,9377,6344,6754,166225,9433,7292,5511,4979,4147,68764,35307,52737,6224,2740,2774,67735,15549,11946,10149,5840,122280,3330,37682,2480,38706,5830,3184,3089,64727,3296,2049,34129,2177,27775,19596,18256,11798,13001,8831,6653,132997,3118,3578,73138,3621,2612,31215,2490,1828,24630,5602,4046,3833,2510,2328,29354,2904,22805,12485,5283,31083,2661,36157,5493,5343,1988,3220,3410,2907,74812,2674,40775,19057,26121,16488,29379,21054,15805
2012/7/21,139.0414815,24340,20265,14878,2097,8809,3436,8649,4632,293768,16959,12960,12188,9377,6345,6701,152432,9481,6778,5408,5066,3989,68281,35687,57118,5771,2702,3129,68081,16056,12985,9846,6279,123311,3273,101426,2541,40457,5592,3255,3075,61811,3295,2055,29850,2225,29618,20047,18422,12213,13392,7820,7469,137357,3491,3758,74614,3771,2866,32801,2669,1750,25777,6066,4289,3820,2637,2590,30399,2988,24592,13938,6121,32824,2975,38169,5468,4495,2067,3198,3530,2806,76566,2698,44572,18750,27214,16302,27246,21599,15033
2012/8/1,139.8774074,21816,18095,13281,1846,7476,3401,7578,4135,295653,16122,12224,11289,9074,5948,5949,139583,8802,7000,5266,4968,3812,56209,33681,52400,5498,2738,2810,63385,14756,11948,9265,5891,119038,3179,70630,2594,39525,5621,3238,2998,43739,3262,2065,28785,1989,27229,18929,17556,11354,12434,7077,6155,141638,3166,3287,87346,3546,2741,33755,2366,1850,26519,5526,4098,3588,2593,2292,31595,2735,24427,11732,4423,36840,2677,41504,5421,4328,1832,3253,3231,2580,75546,2616,36862,17385,24722,15494,24446,20839,15003
2012/8/11,139.7451852,21071,17419,13289,1986,6562,3302,7902,4031,249783,16723,12764,12750,9506,6197,6171,135665,8800,6404,5435,5006,4040,50500,33095,54223,5683,2907,3089,59019,15555,11920,9281,6496,108701,3046,36307,2382,32639,5777,3291,3109,40634,3404,2169,25454,2204,26585,20138,17607,9614,12323,7559,6571,128699,3365,3530,62861,3785,2673,29574,2458,1915,23430,5704,4372,3776,2629,2447,27841,2769,24075,11543,5043,29333,2912,29667,5482,4600,1802,3425,3200,2621,81615,2625,48021,16062,35473,16193,22694,19044,14170
2012/8/21,138.5174074,20115,14378,11667,1870,5359,3662,7385,3768,249605,16889,13085,12747,9769,6504,6556,137418,8741,6180,5424,5100,4194,53594,31360,36121,5077,2599,3179,58383,15207,11934,8869,6079,114860,3251,36571,2295,36010,8475,3274,3311,43262,3614,2246,28487,2211,27755,31405,14315,6860,10336,6883,6000,117605,3035,3480,62383,3551,2673,31246,2493,1906,23564,5607,4199,3528,2684,2326,30092,2899,25247,11360,3653,28177,2826,31178,5377,4463,1977,3514,3567,2597,76297,2574,51188,17396,26037,16499,25660,20283,14699
2012/9/1,134.3762963,18769,13845,10182,2020,5005,3674,6322,3102,223716,16106,12205,10450,8682,5785,5767,131777,8289,5666,5503,4462,3407,47864,27099,20038,4488,2168,2409,47627,14563,11622,8492,5117,140107,2942,31820,2323,30947,9523,3152,3010,39562,3431,2092,25564,2202,25347,30875,14002,6458,9705,5902,5434,105091,2918,3052,54010,3193,2557,27136,2284,1803,20772,5111,4050,3258,2366,1884,28785,2693,25001,9912,3497,22981,2742,26732,5039,3885,1901,3085,3088,2397,67111,2453,42394,15894,23468,15407,23030,18213,13862
2012/9/11,132.3207407,21738,16998,11815,2514,6130,4004,6994,3462,239625,18301,15193,12283,10458,5778,6638,162509,10798,6772,7357,5247,3532,55503,33171,22643,5994,2606,2368,52299,17924,13725,10620,5324,133410,3391,39656,2563,36158,11557,3645,3276,44545,6533,2201,27599,2621,37996,37971,17476,7780,12030,7536,5931,118761,3444,3007,58317,3991,2963,29853,2621,2149,21608,6632,5695,3977,2861,2158,30766,3123,27876,11153,5644,25652,3143,31430,6312,4587,2168,3408,3058,2518,66229,2854,40858,16565,25469,17125,24015,19033,13820
2012/9/21,130.532963,26577,22025,14576,3237,6971,4796,7427,4092,218797,29362,20142,14624,13478,6459,7363,145791,19341,8750,9233,7555,3837,55948,24968,40609,7703,3329,2735,51014,40306,15808,13109,5822,117022,4487,30891,3175,30781,13854,4323,3685,44065,9797,2575,27557,3299,25807,48768,22307,10617,14367,7985,6761,119845,4759,3196,57298,5145,4138,28885,4319,2790,22219,14234,7845,5683,3647,2640,35226,4566,23653,14272,10517,27550,5118,29348,7617,6358,2731,4347,3095,2532,61068,3480,34698,15795,21467,14481,22212,16848,13030
2012/10/1,130.6697531,26610,19157,15431,3447,5761,3735,8143,4112,220807,32622,17557,13061,12965,7526,8731,127114,20547,8378,7381,8852,4810,53492,22580,36888,7217,3878,3400,46741,35502,14072,12816,7527,111129,4411,29367,2981,29189,13692,6093,5611,42026,10407,2973,27201,4423,23275,37999,17605,11452,13638,9925,8859,113328,5126,3667,56914,7301,4342,27755,6800,2702,21043,15870,6238,6342,4498,2984,30677,4833,23031,10348,9800,23537,4815,26732,7566,6758,2553,5394,3366,2723,58489,3434,35173,16483,20904,14313,21303,18129,14385
2012/10/11,128.1749383,16764,12531,9352,2153,3533,2660,6569,3323,218021,15444,11435,9790,8623,5661,6308,118486,9966,4318,4220,4295,3508,51509,26822,21701,3927,2169,2476,44764,16700,9891,7214,5171,99372,2339,31894,1894,30990,4853,2981,3586,37250,5018,1885,26948,2028,24734,18039,13202,7483,8696,7045,6048,107178,2797,2926,57783,2890,2473,26667,2458,1677,20818,8112,3142,2973,2261,2091,26353,2291,23820,3601,4938,21112,2155,29538,5197,3792,1951,3058,3102,2411,68181,2102,41236,15075,22608,14860,22898,18332,13622
2012/10/21,124.7053086,17583,13234,9709,1936,3768,2621,6710,3434,233086,15084,12037,10430,8742,6180,6385,123800,8724,4586,4498,4402,3735,57812,30783,22680,4147,2427,2697,51025,12424,10771,7627,5421,108828,2574,35459,1968,34401,4579,3136,3239,42955,4654,1940,31832,2103,27436,14979,13137,7889,8986,6340,5745,107138,2834,3326,623851,3028,2540,28491,2233,1807,22653,6602,3493,2936,2465,2165,29163,2289,24770,2797,5049,22170,2232,32411,4865,3717,1914,3379,3301,2805,71162,2308,34017,16503,24958,16689,25188,20296,17987
2012/11/1,117.1038272,14974,11771,8605,1547,3407,2120,5908,2997,197972,11828,9393,8981,7243,5402,5280,106854,5722,3839,3669,3859,3349,48327,26372,14797,3491,1961,2412,43931,9872,8239,6541,4768,90931,2140,32772,1632,29125,3801,2765,2842,35713,3683,1793,24039,1799,25364,12036,10837,6361,7108,5452,4524,93008,2551,3232,77193,2636,2219,26475,1853,1640,20108,4180,2998,2498,2144,2003,24273,2065,21605,2259,2793,18243,1878,29134,3902,3201,1670,2962,2994,2383,61439,1983,33707,15647,21875,14920,23032,18015,14540
2012/11/11,114.0523457,14440,12598,8312,1607,4231,2091,5979,3159,193625,10877,9064,7266,7125,4820,4638,98796,5382,3914,3363,3448,3122,44601,25356,13364,3520,1999,2324,41530,9096,7806,5587,4510,81386,2142,31248,1676,28409,3459,2475,2710,33065,2836,1715,22275,1657,24397,10681,10236,5614,6505,5489,4265,82827,2589,2916,54372,2525,1901,25923,1911,1576,23965,3836,2851,2364,2099,1985,23441,2005,22617,2355,1993,16876,1974,29920,3794,2709,1834,2696,2816,2361,61326,1834,30013,14796,21688,14781,21174,17921,14674
2012/11/21,112.3938272,14356,11912,7252,1618,4789,1941,6038,2855,180978,10433,8854,5823,6092,4961,4759,93499,5008,3554,3174,3381,3216,45375,25408,11541,3302,1975,2304,42318,8631,7016,5473,4333,80994,2036,31088,1732,29560,3356,2347,2618,32687,2853,1654,22484,1742,25232,9915,9528,5624,5977,5746,4277,86408,2465,3014,52001,2461,1850,24808,1732,1525,21816,3632,3051,2413,2103,1962,27868,1860,23356,1999,1967,17193,1987,30268,3721,2841,1738,2464,2840,2411,57190,1809,29065,14326,21138,13835,20942,17115,13515
2012/12/1,113.2759259,14315,11541,7505,1612,4727,1939,5690,2813,183674,9703,7684,5681,6378,4735,4779,96471,4803,3406,2984,3417,3107,41820,23916,12441,3141,2104,2277,40345,7898,6431,5357,4178,76264,1938,28663,1622,28449,3183,2259,2679,32045,2578,1726,21039,1665,23335,10134,8871,5352,6111,6963,4505,80130,2528,2997,49878,2521,1812,24226,1851,1493,21655,3656,2709,2297,2070,2027,27608,1980,22899,2002,1790,16480,1894,27645,3500,2540,1670,2634,2788,2242,60129,1689,28797,14269,20344,13710,20878,17671,13320
2012/12/11,113.5425926,15947,13087,7005,1610,6484,2238,5422,2666,191303,12150,10341,7541,5644,4643,4499,109042,6044,4292,4288,3159,2937,42201,24047,11425,3791,1804,2074,39885,10547,9069,4958,3984,78651,2203,29760,1846,28633,4116,2282,2433,31710,2771,1529,21116,1845,23135,11601,11021,6315,5735,8084,3952,80864,2330,2958,57297,2727,1940,23942,2031,1604,20457,4579,3725,2599,1958,1817,23928,2177,19850,2922,2338,17144,2117,28101,4318,2912,1758,2265,2680,2246,60553,1947,27244,14058,20355,13498,21523,18027,13757
2012/12/21,114.3414815,18603,17219,9019,2067,8050,2583,6270,3602,201177,14374,13406,9177,7480,5517,5078,106210,7204,5070,4795,3882,3526,46938,24997,13426,4215,2259,2528,42785,13009,10717,6315,4755,85552,2541,31821,1924,31168,4534,2720,2661,36012,3407,1873,22726,2048,30057,14232,13279,7412,7068,7605,4490,89367,3087,3373,52820,3445,2046,25748,2302,1854,20248,5864,4430,2882,2653,2272,24958,2704,20646,3220,2598,19268,2714,29584,4746,3155,1993,2692,3005,2356,68605,2214,29277,15773,21527,14809,23047,18928,14784
2013/1/1,115.8330864,14920,12861,7360,1620,5006,1908,5167,2853,173717,10036,9046,6255,6377,4616,4568,93799,4937,3152,3183,3474,3003,44646,24610,8528,3158,1807,2081,37382,8866,6430,5219,4126,79531,2001,30003,1568,26692,3460,2401,2304,32296,2662,1605,20830,1610,98245,9191,8838,5532,5756,6154,3829,81531,2340,2690,51634,2506,1663,24085,1702,1323,19201,3587,2705,2079,2015,1836,21475,1876,19665,2218,1549,18354,1877,27192,3421,2572,1691,2381,2677,2183,61842,1684,27445,15076,19905,14078,21700,18816,14176
2013/1/11,117.5760494,16776,13255,7774,1488,4789,2040,5462,3070,186654,10911,10303,6308,6325,4779,4604,99856,5326,3194,3292,3491,3118,45177,26132,8872,3475,1829,2182,46451,9208,7166,5326,4135,82623,2022,29980,1576,28400,3637,2211,2172,33724,2648,1635,22499,1603,25224,10434,10525,5422,6120,5091,3978,72407,2458,2739,46817,2706,1691,24051,1742,1354,18831,3683,2934,2111,2145,1865,21220,2001,19267,2262,1790,17693,1912,26932,3670,2509,1668,2456,2841,2168,62311,1713,28551,14866,19926,13614,21548,18081,14047
2013/1/21,119.7308642,17274,14819,8278,1820,6000,2492,5950,3484,195046,12463,12191,6207,6328,4846,4323,103092,6190,3780,4293,3945,3443,47390,28158,11811,3720,2089,2326,49409,10326,9079,6012,4468,90346,2445,33716,1723,32372,4535,2558,2639,37826,2935,1810,23905,1850,27066,12623,12780,5855,6762,5238,4068,76004,2743,2935,49416,2871,1952,26324,2073,1618,20109,4469,3917,2785,2418,2069,24217,2241,21348,2746,2465,21624,2427,30268,3928,2829,1755,2630,3095,2278,65078,1968,31367,16373,22048,14706,24618,19372,14564
2013/2/1,122.8130864,28670,13648,8047,2133,6290,2533,4998,2962,158946,25538,11673,5923,5378,4455,3721,87497,5996,4022,4980,3730,2939,34312,22013,12592,3679,2116,2456,32064,10649,10067,6042,4124,70596,2280,25649,1707,25833,5059,2787,2555,29761,2981,1703,19244,1929,20773,24556,12307,5585,6228,4312,3566,69195,2895,2707,38782,2941,1990,20839,2271,1682,17219,5140,4443,3008,2345,2040,21149,2222,17582,2731,2228,18742,3261,22812,3456,2249,1688,2146,2817,2030,47366,1833,25029,14515,18270,13366,20674,16551,12419
2013/2/11,125.4049383,23590,15645,10539,2255,6653,2694,6286,3635,198821,23033,13922,7863,8460,5474,5316,115449,12680,5523,5667,5640,4138,42498,25452,17476,4783,2778,2889,40905,18784,11657,8462,5722,94860,2758,28161,2046,26185,11850,4016,3393,37925,5569,2184,22133,2451,22882,22865,16057,6661,9188,6456,5029,88040,3812,3115,46030,4292,2598,23166,3210,1847,19373,11310,5467,3750,3564,2712,24170,3041,18683,4074,2544,19411,4630,22888,4569,3009,2148,2722,3098,2234,54267,2263,26807,15573,19861,13600,21211,18114,12750
2013/2/21,128.0219753,14088,11210,6988,1402,4605,1861,4244,2384,171000,11778,9554,6625,6230,3706,3748,100312,6452,3538,3419,3237,2282,41115,27670,10808,3135,1722,1808,39724,10765,7994,5531,3396,81882,1864,26615,1411,26352,8941,2569,2132,35085,2754,1495,20139,1447,21214,16316,10465,5151,5853,3850,3278,78435,2148,2527,42197,2321,1490,20836,1674,1174,16762,3825,2564,1929,1762,1476,19534,1581,17089,2830,1816,22309,1756,23933,3205,2439,1401,2271,2084,1699,53133,1595,25299,13111,16997,12046,18801,15982,11774
2013/3/1,132.6187654,18347,15070,10369,1871,6848,2753,5751,3133,203755,16574,14018,11281,10692,5318,5276,109334,8749,5973,5265,5317,3213,51729,32177,16511,4594,2713,2407,50776,15691,12582,9088,4832,101362,2715,33852,1981,31999,15113,4687,3412,50171,4100,2271,26674,2396,26755,24477,16073,8559,10442,6232,5372,109176,3149,3088,52480,3590,2255,26062,2450,1720,21588,5568,3875,3201,2651,2083,26478,2530,21553,3659,2662,23685,2740,29875,5060,3920,1952,3439,2881,2468,69026,2568,32742,17695,21455,15267,23386,19770,14818
2013/3/11,133.8202469,18700,16400,10767,2108,7011,2824,6977,3380,219421,17945,15393,10879,11093,5571,5783,116429,10390,6662,6645,5965,3448,57982,33242,19033,5095,2971,2332,54587,17344,14249,11200,5157,107432,2827,37501,2171,32657,19519,5039,3749,62545,6249,2303,28800,2571,27655,28872,17911,9099,11691,6964,6044,115197,3180,3273,58449,3882,2095,35533,2435,1696,22397,6491,4800,3071,2965,2196,29724,2531,22521,4339,3378,30277,2700,30594,5365,4096,2191,4055,2873,2392,73004,2607,37096,16902,23131,16590,25555,20885,15524
2013/3/21,133.5809877,22065,20416,13609,2599,8480,3314,7373,3976,270821,21244,20729,13840,14732,6974,7874,137742,13859,8770,10031,7683,3957,71763,33982,25755,6471,3295,2823,56647,21450,17620,13921,6200,125549,3431,37655,2610,33257,23637,6123,4912,73463,9469,2773,30605,3361,29301,33232,23052,11628,14522,8166,7523,138551,3447,3546,64167,4533,2179,32719,2918,2086,23663,8157,6339,3796,3692,2800,33410,3003,23740,5462,3785,29958,3297,34263,7316,4811,3213,4652,3391,2895,77323,3304,38966,18526,23921,17148,26678,21439,16563
2013/4/1,129.871358,22097,18500,13040,2937,7653,3446,6401,3544,286765,21453,18631,13238,13407,6116,7107,142396,14467,7844,8406,8228,3898,65963,30103,29357,6755,3259,2757,48664,27099,16457,12688,6278,126711,3483,36005,2779,30578,21558,6582,5281,68843,11153,2694,31680,3716,29688,32014,20987,11438,13769,7775,7434,140800,3973,3237,62305,4876,2447,30800,3429,2371,24894,13146,6391,3359,3729,2766,31410,3541,22214,9270,3830,29069,3545,34350,7575,5383,3307,4618,3017,2740,73270,3551,37572,17528,22739,15998,25403,21589,17391
2013/4/11,128.2728395,17970,14173,9419,2299,6041,2618,5690,3041,271595,16691,13781,8846,9054,4773,5102,118305,11338,5657,5676,5213,3132,57314,29819,24324,4713,2654,2271,43662,21278,12641,8533,4730,106188,2956,35024,2157,33040,14199,4178,3790,59272,6736,1943,27343,2497,27658,26780,15827,8376,10187,6223,5386,114192,3137,3006,61029,3689,2124,28645,2487,1863,23368,10758,4051,2671,2578,2080,27929,2865,21843,9593,3724,27995,3209,30696,5588,4100,2725,3304,2947,2368,71371,2728,36732,17175,22075,17359,23949,20146,15389
2013/4/21,126.7558025,23121,18798,12651,2980,9770,3411,6265,3527,249960,19520,17807,13092,12721,5731,5848,128641,18775,6507,7453,7686,3862,60806,27800,40372,7093,3682,2750,44403,33447,14867,11792,5654,112206,3856,33302,2712,30539,15309,5172,4090,53024,11396,2610,27573,3140,47250,37866,18410,10633,12824,7327,6037,121114,4322,3133,59415,5158,3211,28629,4167,2263,22512,14507,5508,3723,3470,2554,31957,4301,22328,13994,6828,32456,5999,32530,7092,5694,3401,4245,3066,2602,71857,3440,34522,16503,21963,15239,27517,19852,15531
2013/5/1,124.2437037,19821,15234,10097,1996,4991,2385,5838,3133,266360,16578,13367,8311,8720,4740,4675,116673,15052,4148,4012,4578,3083,56160,28947,25246,4771,2507,2407,44948,25445,9611,7856,4486,98872,2756,32091,2117,30524,11281,3287,3167,40820,7966,1918,25288,2516,26123,30416,14901,7059,9297,6186,5101,108553,3131,2851,56423,4163,2085,27176,3031,1773,24271,11091,3236,2542,2523,2143,28284,2907,21119,10200,4877,27916,3684,31503,4924,3500,2413,3055,2907,2301,78339,2433,34310,16347,21728,17882,24975,19679,14955
2013/5/11,123.697037,19508,14768,9619,1780,4733,2247,5886,2971,234395,16116,12120,7422,7511,4823,5040,107794,12387,4051,4042,4362,3187,54480,30568,19428,4308,2326,2553,53134,18847,9189,6969,4310,93133,2433,32367,1963,31045,8121,2955,3059,38018,5597,1805,28343,1952,23304,25251,14363,6377,8339,6224,5027,103475,2835,2987,55596,3378,1931,26735,2126,1492,22400,7994,2963,2110,2147,2130,26152,2367,20541,9011,4035,26512,2866,28982,4523,2942,2396,2776,2922,2415,74337,2251,32626,15715,21325,16709,23998,19148,15232
2013/5/21,124.0392593,23451,18529,13109,2168,6530,2731,7632,3692,251793,19352,14765,9820,10391,7188,5705,116055,14090,7425,4408,4534,3666,61311,34741,22819,4833,2412,2631,55643,22592,12567,8178,5016,106450,2870,36752,2174,34553,7869,3149,3325,47296,5885,1895,28791,2177,28063,29191,17288,8368,10091,6685,5600,116111,3121,3404,60593,3993,1993,38375,2406,1710,24828,9498,3538,2359,4099,2216,29712,2689,23555,11926,6049,27879,2931,33925,6519,2979,2820,3047,3288,2588,84486,2391,35998,17334,23556,17517,26767,21679,16853
2013/6/1,124.2841975,24758,19975,14952,2793,8687,3260,7262,4320,248346,23448,15263,12150,11916,8377,5983,119107,15079,10182,5600,5312,3611,57668,30324,25438,6167,2694,2483,50281,28520,13618,9359,5633,106188,3004,33523,2327,30178,8514,3328,3250,42294,7286,2013,25687,2371,25157,35581,17782,8863,11355,7114,6106,115298,3746,3588,54747,4770,1943,31384,2753,1868,21838,10233,4198,3230,6004,2280,29798,3002,21707,12857,8218,27232,3190,30434,8671,2711,2778,3158,3159,2463,74738,2698,34517,16936,21511,15936,24808,19574,16488
2013/6/11,127.1438272,21159,18205,14344,2603,5608,2381,7221,4542,226688,20247,13060,9729,9749,6773,5246,115375,13257,7747,4234,4869,3349,54909,28189,25956,6390,2444,2377,47925,23726,10935,8450,5408,101751,2648,31427,2081,27919,7427,2860,2999,37458,6188,1736,23579,1949,23469,29675,15855,7699,10137,6885,5816,109022,3781,3587,57591,3927,1754,28997,2281,1744,21130,8800,3276,3209,4357,2044,26104,2413,21331,10658,8174,24920,2758,29861,6905,2604,2456,2911,2945,2243,73854,2333,33113,16061,23123,15450,23459,19605,15051
2013/6/21,131.6319753,19907,18728,14264,2902,5455,2361,6861,4341,236791,17900,12711,10223,8854,6170,4914,130946,11734,7185,3897,4284,3072,58015,33203,26764,5382,2333,2148,53387,20672,10822,7787,4610,102936,2620,35134,2053,31336,6977,2712,2645,39332,5189,1683,25542,1940,26196,26616,15925,7660,9389,6118,5022,119097,3694,3551,61534,3415,1679,29768,2245,1658,22779,7514,2944,3225,3421,1908,26627,2254,22777,11071,9070,25957,2647,31166,6697,2433,2598,2735,2688,2285,74711,2154,34779,17997,29193,15249,26738,20046,15847
2013/7/1,142.0716049,25205,21183,15693,3208,5313,2541,7835,4727,253397,18413,15563,11936,10226,6690,5858,131776,10299,6817,4652,4726,3104,60885,33557,40981,5832,2499,2358,56475,23064,12105,8884,4917,108495,2914,33720,2249,31777,7124,2947,2701,37893,5021,1746,26526,2032,25383,27642,18167,8197,12436,7262,5776,126149,3777,3753,61940,3505,1735,28256,2637,1838,23464,6583,3538,3501,3296,1849,27696,2454,24840,15307,12609,29288,2787,31532,6900,2693,2686,2767,2926,2466,83585,2496,35486,17693,24041,15458,25555,20138,16266
2013/7/11,146.5745679,26418,23169,16175,3869,6088,2817,8757,5772,258122,18304,16056,13143,10648,7017,6199,132787,10313,9088,5327,5161,3499,61668,32797,47330,5874,2499,2731,60299,26437,12966,9273,5622,110529,3043,34586,2529,33102,9203,2895,2760,38477,5340,1782,26578,2050,24630,32412,17836,8285,12658,7768,6370,125561,4202,3860,61877,3753,1742,28820,2534,1679,22145,6522,4116,3931,3616,1912,28071,2634,22647,14936,13677,29448,2855,31823,7291,3290,2745,3002,3261,2611,78745,2502,34823,17510,22994,15109,24210,19867,15591
2013/7/21,149.4638272,27045,23435,16967,4153,6241,3033,9203,6330,278573,19957,17543,13740,11286,7763,6359,142933,13900,11931,5060,5049,3736,67642,32280,49951,6657,2814,2841,62778,28249,14149,9859,6128,124374,3258,38184,2749,38031,10157,3031,3115,43898,5826,1992,28174,2367,27309,38210,18827,9891,12213,8120,6855,145485,4318,4434,70434,3865,1758,31012,2802,1722,24694,7422,4592,4103,3953,2268,31107,2874,25883,16223,18892,34358,3160,33446,8267,3368,3201,3306,3590,2898,86583,2905,37724,18357,25149,16789,26869,21709,18181
2013/8/1,150.9853086,22090,19510,14508,3647,5413,2745,7758,5286,253482,17633,15666,11185,9975,6726,5331,125347,11758,10382,4018,4616,3329,55373,27825,41537,5642,2443,2663,55304,23117,11148,8363,5478,102464,2907,33721,2366,30872,7894,2770,2734,38143,5055,1732,25502,2136,25058,30991,15115,8039,9659,6900,5613,120943,3738,3959,59896,3446,1577,28467,2507,1583,22689,5965,3779,3408,3539,2039,27537,2649,22949,13669,17773,31729,2927,30370,7263,2770,2913,2895,3207,2513,77644,2508,35366,17312,23321,15880,25004,20024,17090
2013/8/11,150.462716,22044,20085,14744,3819,6048,2676,8297,5403,253419,17905,15251,11660,9392,6949,5285,129139,13309,9719,4467,5371,3632,55789,29855,39868,6234,2480,2801,54925,23372,11110,8133,5470,98746,3298,34220,2365,30907,8452,2775,2985,39298,5348,1774,26086,2049,25627,32225,15626,8541,9687,7643,5273,113482,4104,4175,57810,3743,1569,27431,2621,1526,22144,6198,4279,3910,3505,2376,30221,2824,22408,14438,18731,32016,3086,29631,7282,2667,2894,2772,3466,2560,76447,2464,36004,17430,23802,16274,25538,20858,17244
2013/8/21,148.1419753,22502,20909,15702,4494,6987,3099,8401,5713,258783,20348,17315,14407,11108,7594,6182,128687,14995,11415,4912,5579,3961,58498,30912,34030,6594,2751,2842,55331,26415,11432,8834,5988,104711,3118,35520,2341,32512,11593,3313,3232,41460,6552,2060,27088,2315,26052,35438,16841,9002,10672,7772,5859,114931,5004,4321,59988,4144,1816,29676,2997,1721,24548,7398,5107,4132,4004,2259,29056,2959,23319,11896,16497,30899,3092,31286,8275,3492,3024,3309,3596,2823,78681,2641,37858,18469,24606,17170,26150,22266,17832
